desired path: x position,desired path: y position,robot position: x position,robot position: y position,Desired Position: x (m),Desired Position: y (m),Actual Position: x (m),Actual Position: y (m),Desired X-Pos vs. Time: time(s),Desired X-Pos vs. Time: x (m),Actual X-Pos vs. Time: time(s),Actual X-Pos vs. Time: x (m),Desired Y-Pos vs. Time: time(s),Desired Y-Pos vs. Time: y (m),Actual Y-Pos vs. Time: time(s),Actual Y-Pos vs. Time: y (m),Theta vs. Time: time(s),Theta vs. Time: theta (rads),Position: x (m)1,Position: y (m)1,Position: x (m)2,Position: y (m)2,X-Pos vs. Time: time(s)1,X-Pos vs. Time: x (m)1,X-Pos vs. Time: time(s)2,X-Pos vs. Time: x (m)2,Y-Pos vs. Time: time(s)1,Y-Pos vs. Time: y (m)1,Y-Pos vs. Time: time(s)2,Y-Pos vs. Time: y (m)2
0.2209432201385498,0.081,0.09292682926829268,0.29426829268292687,0.2209432201385498,0.081,0.09292682926829268,0.29426829268292687,6.247634172439575,0.2209432201385498,6.247634172439575,0.09292682926829268,6.247634172439575,0.081,6.247634172439575,0.29426829268292687,6.247634172439575,1.908674515035175,0.2209432201385498,0.081,0.09292682926829268,0.29426829268292687,6.247634172439575,0.2209432201385498,6.247634172439575,0.09292682926829268,6.247634172439575,0.081,6.247634172439575,0.29426829268292687
0.2257043628692627,0.081,0.09253963414634148,0.2911707317073171,0.2257043628692627,0.081,0.09253963414634148,0.2911707317073171,6.446015119552612,0.2257043628692627,6.446015119552612,0.09253963414634148,6.446015119552612,0.081,6.446015119552612,0.2911707317073171,6.446015119552612,1.9206519286519947,0.2257043628692627,0.081,0.09253963414634148,0.2911707317073171,6.446015119552612,0.2257043628692627,6.446015119552612,0.09253963414634148,6.446015119552612,0.081,6.446015119552612,0.2911707317073171
0.23074173879623414,0.081,0.0909908536585366,0.29388109756097563,0.23074173879623414,0.081,0.0909908536585366,0.29388109756097563,6.64391303062439,0.23074173879623414,6.64391303062439,0.0909908536585366,6.64391303062439,0.081,6.64391303062439,0.29388109756097563,6.64391303062439,1.9163519073766087,0.23074173879623414,0.081,0.0909908536585366,0.29388109756097563,6.64391303062439,0.23074173879623414,6.64391303062439,0.0909908536585366,6.64391303062439,0.081,6.64391303062439,0.29388109756097563
0.2384604640007019,0.081,0.0909908536585366,0.2934939024390244,0.2384604640007019,0.081,0.0909908536585366,0.2934939024390244,6.940787076950073,0.2384604640007019,6.940787076950073,0.0909908536585366,6.940787076950073,0.081,6.940787076950073,0.2934939024390244,6.940787076950073,1.896595442067567,0.2384604640007019,0.081,0.0909908536585366,0.2934939024390244,6.940787076950073,0.2384604640007019,6.940787076950073,0.0909908536585366,6.940787076950073,0.081,6.940787076950073,0.2934939024390244
0.24491471672058104,0.081,0.09021646341463416,0.29388109756097563,0.24491471672058104,0.081,0.09021646341463416,0.29388109756097563,7.204779863357544,0.24491471672058104,7.204779863357544,0.09021646341463416,7.204779863357544,0.081,7.204779863357544,0.29388109756097563,7.204779863357544,1.8925468811915387,0.24491471672058104,0.081,0.09021646341463416,0.29388109756097563,7.204779863357544,0.24491471672058104,7.204779863357544,0.09021646341463416,7.204779863357544,0.081,7.204779863357544,0.29388109756097563
0.25125640869140625,0.081,0.09060365853658536,0.2934939024390244,0.25125640869140625,0.081,0.09060365853658536,0.2934939024390244,7.469017028808594,0.25125640869140625,7.469017028808594,0.09060365853658536,7.469017028808594,0.081,7.469017028808594,0.2934939024390244,7.469017028808594,1.884416979011595,0.25125640869140625,0.081,0.09060365853658536,0.2934939024390244,7.469017028808594,0.25125640869140625,7.469017028808594,0.09060365853658536,7.469017028808594,0.081,7.469017028808594,0.2934939024390244
0.25597185516357424,0.081,0.0909908536585366,0.2934939024390244,0.25597185516357424,0.081,0.0909908536585366,0.2934939024390244,7.665493965148926,0.25597185516357424,7.665493965148926,0.0909908536585366,7.665493965148926,0.081,7.665493965148926,0.2934939024390244,7.665493965148926,1.896595442067567,0.25597185516357424,0.081,0.0909908536585366,0.2934939024390244,7.665493965148926,0.25597185516357424,7.665493965148926,0.0909908536585366,7.665493965148926,0.081,7.665493965148926,0.2934939024390244
0.26153184127807616,0.081,0.0909908536585366,0.2931067073170732,0.26153184127807616,0.081,0.0909908536585366,0.2931067073170732,7.897160053253174,0.26153184127807616,7.897160053253174,0.0909908536585366,7.897160053253174,0.081,7.897160053253174,0.2931067073170732,7.897160053253174,1.8925468811915391,0.26153184127807616,0.081,0.0909908536585366,0.2931067073170732,7.897160053253174,0.26153184127807616,7.897160053253174,0.0909908536585366,7.897160053253174,0.081,7.897160053253174,0.2931067073170732
0.2664735589027405,0.081,0.0913780487804878,0.29388109756097563,0.2664735589027405,0.081,0.0913780487804878,0.29388109756097563,8.095136880874634,0.2664735589027405,8.095136880874634,0.0913780487804878,8.095136880874634,0.081,8.095136880874634,0.29388109756097563,8.095136880874634,1.9044985033324469,0.2664735589027405,0.081,0.0913780487804878,0.29388109756097563,8.095136880874634,0.2664735589027405,8.095136880874634,0.0913780487804878,8.095136880874634,0.081,8.095136880874634,0.29388109756097563
0.27164306163787844,0.081,0.0913780487804878,0.2934939024390244,0.27164306163787844,0.081,0.0913780487804878,0.2934939024390244,8.29396390914917,0.27164306163787844,8.29396390914917,0.0913780487804878,8.29396390914917,0.081,8.29396390914917,0.2934939024390244,8.29396390914917,1.9086745150351752,0.27164306163787844,0.081,0.0913780487804878,0.2934939024390244,8.29396390914917,0.27164306163787844,8.29396390914917,0.0913780487804878,8.29396390914917,0.081,8.29396390914917,0.2934939024390244
0.2768057022094727,0.081,0.0909908536585366,0.29388109756097563,0.2768057022094727,0.081,0.0909908536585366,0.29388109756097563,8.49252700805664,0.2768057022094727,8.49252700805664,0.0909908536585366,8.49252700805664,0.081,8.49252700805664,0.29388109756097563,8.49252700805664,1.9163519073766087,0.2768057022094727,0.081,0.0909908536585366,0.29388109756097563,8.49252700805664,0.2768057022094727,8.49252700805664,0.0909908536585366,8.49252700805664,0.081,8.49252700805664,0.29388109756097563
0.28318501663208007,0.081,0.0913780487804878,0.2934939024390244,0.28318501663208007,0.081,0.0913780487804878,0.2934939024390244,8.75770902633667,0.28318501663208007,8.75770902633667,0.0913780487804878,8.75770902633667,0.081,8.75770902633667,0.2934939024390244,8.75770902633667,1.9004207342156394,0.28318501663208007,0.081,0.0913780487804878,0.2934939024390244,8.75770902633667,0.28318501663208007,8.75770902633667,0.0913780487804878,8.75770902633667,0.081,8.75770902633667,0.2934939024390244
0.29027610778808594,0.081,0.0909908536585366,0.2934939024390244,0.29027610778808594,0.081,0.0909908536585366,0.2934939024390244,9.053171157836914,0.29027610778808594,9.053171157836914,0.0909908536585366,9.053171157836914,0.081,9.053171157836914,0.2934939024390244,9.053171157836914,1.896595442067567,0.29027610778808594,0.081,0.0909908536585366,0.2934939024390244,9.053171157836914,0.29027610778808594,9.053171157836914,0.0909908536585366,9.053171157836914,0.081,9.053171157836914,0.2934939024390244
0.2966219654083252,0.081,0.0909908536585366,0.2931067073170732,0.2966219654083252,0.081,0.0909908536585366,0.2931067073170732,9.31758189201355,0.2966219654083252,9.31758189201355,0.0909908536585366,9.31758189201355,0.081,9.31758189201355,0.2931067073170732,9.31758189201355,1.8925468811915391,0.2966219654083252,0.081,0.0909908536585366,0.2931067073170732,9.31758189201355,0.2966219654083252,9.31758189201355,0.0909908536585366,9.31758189201355,0.081,9.31758189201355,0.2931067073170732
0.30151142024993893,0.081,0.09060365853658536,0.2934939024390244,0.30151142024993893,0.081,0.09060365853658536,0.2934939024390244,9.519670009613037,0.30151142024993893,9.519670009613037,0.09060365853658536,9.519670009613037,0.081,9.519670009613037,0.2934939024390244,9.519670009613037,1.876675198199749,0.30151142024993893,0.081,0.09060365853658536,0.2934939024390244,9.519670009613037,0.30151142024993893,9.519670009613037,0.09060365853658536,9.519670009613037,0.081,9.519670009613037,0.2934939024390244
0.3065582036972046,0.081,0.09060365853658536,0.2931067073170732,0.3065582036972046,0.081,0.09060365853658536,0.2931067073170732,9.7137770652771,0.3065582036972046,9.7137770652771,0.09060365853658536,9.7137770652771,0.081,9.7137770652771,0.2931067073170732,9.7137770652771,1.904498503332447,0.3065582036972046,0.081,0.09060365853658536,0.2931067073170732,9.7137770652771,0.3065582036972046,9.7137770652771,0.09060365853658536,9.7137770652771,0.081,9.7137770652771,0.2931067073170732
0.31342235708236693,0.081,0.0909908536585366,0.2934939024390244,0.31342235708236693,0.081,0.0909908536585366,0.2934939024390244,9.977782964706421,0.31342235708236693,9.977782964706421,0.0909908536585366,9.977782964706421,0.081,9.977782964706421,0.2934939024390244,9.977782964706421,1.8885943326047887,0.31342235708236693,0.081,0.0909908536585366,0.2934939024390244,9.977782964706421,0.31342235708236693,9.977782964706421,0.0909908536585366,9.977782964706421,0.081,9.977782964706421,0.2934939024390244
0.3198154926300049,0.081,0.0909908536585366,0.2931067073170732,0.3198154926300049,0.081,0.0909908536585366,0.2931067073170732,10.24231219291687,0.3198154926300049,10.24231219291687,0.0909908536585366,10.24231219291687,0.081,10.24231219291687,0.2931067073170732,10.24231219291687,1.8925468811915391,0.3198154926300049,0.081,0.0909908536585366,0.2931067073170732,10.24231219291687,0.3198154926300049,10.24231219291687,0.0909908536585366,10.24231219291687,0.081,10.24231219291687,0.2931067073170732
